,region,region_name,county,state
1140,42115,"Susquehanna County, PA",Susquehanna County,PA
1141,42119,"Union County, PA",Union County,PA
1142,42129,"Westmoreland County, PA",Westmoreland County,PA
1143,42133,"York County, PA",York County,PA
1144,44001,"Bristol County, RI",Bristol County,RI
1145,44003,"Kent County, RI",Kent County,RI
1146,44005,"Newport County, RI",Newport County,RI
1147,45003,"Aiken County, SC",Aiken County,SC
1148,45007,"Anderson County, SC",Anderson County,SC
1149,45009,"Bamberg County, SC",Bamberg County,SC
1150,45011,"Barnwell County, SC",Barnwell County,SC
1151,45013,"Beaufort County, SC",Beaufort County,SC
1152,45017,"Calhoun County, SC",Calhoun County,SC
1153,45019,"Charleston County, SC",Charleston County,SC
1154,45021,"Cherokee County, SC",Cherokee County,SC
1155,45025,"Chesterfield County, SC",Chesterfield County,SC
1156,45027,"Clarendon County, SC",Clarendon County,SC
1157,45031,"Darlington County, SC",Darlington County,SC
1158,45033,"Dillon County, SC",Dillon County,SC
1159,45037,"Edgefield County, SC",Edgefield County,SC
1160,45039,"Fairfield County, SC",Fairfield County,SC
1161,45051,"Horry County, SC",Horry County,SC
1162,45053,"Jasper County, SC",Jasper County,SC
1163,45059,"Laurens County, SC",Laurens County,SC
1164,45061,"Lee County, SC",Lee County,SC
1165,45067,"Marion County, SC",Marion County,SC
1166,45071,"Newberry County, SC",Newberry County,SC
1167,45077,"Pickens County, SC",Pickens County,SC
1168,45079,"Richland County, SC",Richland County,SC
1169,45091,"York County, SC",York County,SC
1170,46003,"Aurora County, SD",Aurora County,SD
1171,46005,"Beadle County, SD",Beadle County,SD
1172,46007,"Bennett County, SD",Bennett County,SD
1173,46009,"Bon Homme County, SD",Bon Homme County,SD
1174,46013,"Brown County, SD",Brown County,SD
1175,46015,"Brule County, SD",Brule County,SD
1176,46017,"Buffalo County, SD",Buffalo County,SD
1177,46019,"Butte County, SD",Butte County,SD
1178,46027,"Clay County, SD",Clay County,SD
1179,46033,"Custer County, SD",Custer County,SD
1180,46041,"Dewey County, SD",Dewey County,SD
1181,46043,"Douglas County, SD",Douglas County,SD
1182,46045,"Edmunds County, SD",Edmunds County,SD
1183,46049,"Faulk County, SD",Faulk County,SD
1184,46053,"Gregory County, SD",Gregory County,SD
1185,46055,"Haakon County, SD",Haakon County,SD
1186,46057,"Hamlin County, SD",Hamlin County,SD
1187,46059,"Hand County, SD",Hand County,SD
1188,46061,"Hanson County, SD",Hanson County,SD
1189,46071,"Jackson County, SD",Jackson County,SD
1190,46073,"Jerauld County, SD",Jerauld County,SD
1191,46085,"Lyman County, SD",Lyman County,SD
1192,46093,"Meade County, SD",Meade County,SD
1193,46095,"Mellette County, SD",Mellette County,SD
1194,46101,"Moody County, SD",Moody County,SD
1195,46103,"Pennington County, SD",Pennington County,SD
1196,46107,"Potter County, SD",Potter County,SD
1197,46111,"Sanborn County, SD",Sanborn County,SD
1198,46123,"Tripp County, SD",Tripp County,SD
1199,46127,"Union County, SD",Union County,SD
1200,46129,"Walworth County, SD",Walworth County,SD
1201,46135,"Yankton County, SD",Yankton County,SD
1202,47001,"Anderson County, TN",Anderson County,TN
1203,47003,"Bedford County, TN",Bedford County,TN
1204,47005,"Benton County, TN",Benton County,TN
1205,47009,"Blount County, TN",Blount County,TN
1206,47011,"Bradley County, TN",Bradley County,TN
1207,47015,"Cannon County, TN",Cannon County,TN
1208,47021,"Cheatham County, TN",Cheatham County,TN
1209,47027,"Clay County, TN",Clay County,TN
1210,47033,"Crockett County, TN",Crockett County,TN
1211,47037,"Davidson County, TN",Davidson County,TN
1212,47039,"Decatur County, TN",Decatur County,TN
1213,47041,"DeKalb County, TN",DeKalb County,TN
1214,47045,"Dyer County, TN",Dyer County,TN
1215,47047,"Fayette County, TN",Fayette County,TN
1216,47049,"Fentress County, TN",Fentress County,TN
1217,47057,"Grainger County, TN",Grainger County,TN
1218,47063,"Hamblen County, TN",Hamblen County,TN
1219,47065,"Hamilton County, TN",Hamilton County,TN
1220,47069,"Hardeman County, TN",Hardeman County,TN
1221,47071,"Hardin County, TN",Hardin County,TN
1222,47073,"Hawkins County, TN",Hawkins County,TN
1223,47077,"Henderson County, TN",Henderson County,TN
1224,47083,"Houston County, TN",Houston County,TN
1225,47087,"Jackson County, TN",Jackson County,TN
1226,47091,"Johnson County, TN",Johnson County,TN
1227,47093,"Knox County, TN",Knox County,TN
1228,47095,"Lake County, TN",Lake County,TN
1229,47099,"Lawrence County, TN",Lawrence County,TN
1230,47105,"Loudon County, TN",Loudon County,TN
1231,47111,"Macon County, TN",Macon County,TN
1232,47115,"Marion County, TN",Marion County,TN
1233,47117,"Marshall County, TN",Marshall County,TN
1234,47119,"Maury County, TN",Maury County,TN
1235,47121,"Meigs County, TN",Meigs County,TN
1236,47123,"Monroe County, TN",Monroe County,TN
1237,47129,"Morgan County, TN",Morgan County,TN
1238,47131,"Obion County, TN",Obion County,TN
1239,47135,"Perry County, TN",Perry County,TN
1240,47141,"Putnam County, TN",Putnam County,TN
1241,47145,"Roane County, TN",Roane County,TN
1242,47147,"Robertson County, TN",Robertson County,TN
1243,47149,"Rutherford County, TN",Rutherford County,TN
1244,47153,"Sequatchie County, TN",Sequatchie County,TN
1245,47157,"Shelby County, TN",Shelby County,TN
1246,47159,"Smith County, TN",Smith County,TN
1247,47165,"Sumner County, TN",Sumner County,TN
1248,47169,"Trousdale County, TN",Trousdale County,TN
1249,47175,"Van Buren County, TN",Van Buren County,TN
1250,47177,"Warren County, TN",Warren County,TN
1251,47179,"Washington County, TN",Washington County,TN
1252,47181,"Wayne County, TN",Wayne County,TN
1253,47185,"White County, TN",White County,TN
1254,47189,"Wilson County, TN",Wilson County,TN
1255,48001,"Anderson County, TX",Anderson County,TX
1256,48003,"Andrews County, TX",Andrews County,TX
1257,48005,"Angelina County, TX",Angelina County,TX
1258,48009,"Archer County, TX",Archer County,TX
1259,48011,"Armstrong County, TX",Armstrong County,TX
1260,48013,"Atascosa County, TX",Atascosa County,TX
1261,48015,"Austin County, TX",Austin County,TX
1262,48023,"Baylor County, TX",Baylor County,TX
1263,48025,"Bee County, TX",Bee County,TX
1264,48031,"Blanco County, TX",Blanco County,TX
1265,48035,"Bosque County, TX",Bosque County,TX
1266,48037,"Bowie County, TX",Bowie County,TX
1267,48043,"Brewster County, TX",Brewster County,TX
1268,48047,"Brooks County, TX",Brooks County,TX
1269,48049,"Brown County, TX",Brown County,TX
1270,48053,"Burnet County, TX",Burnet County,TX
1271,48055,"Caldwell County, TX",Caldwell County,TX
1272,48057,"Calhoun County, TX",Calhoun County,TX
1273,48069,"Castro County, TX",Castro County,TX
1274,48071,"Chambers County, TX",Chambers County,TX
1275,48073,"Cherokee County, TX",Cherokee County,TX
1276,48075,"Childress County, TX",Childress County,TX
1277,48079,"Cochran County, TX",Cochran County,TX
1278,48087,"Collingsworth County, TX",Collingsworth County,TX
1279,48091,"Comal County, TX",Comal County,TX
1280,48093,"Comanche County, TX",Comanche County,TX
1281,48095,"Concho County, TX",Concho County,TX
1282,48099,"Coryell County, TX",Coryell County,TX
1283,48101,"Cottle County, TX",Cottle County,TX
1284,48103,"Crane County, TX",Crane County,TX
1285,48109,"Culberson County, TX",Culberson County,TX
1286,48113,"Dallas County, TX",Dallas County,TX
1287,48117,"Deaf Smith County, TX",Deaf Smith County,TX
1288,48119,"Delta County, TX",Delta County,TX
1289,48123,"DeWitt County, TX",DeWitt County,TX
1290,48127,"Dimmit County, TX",Dimmit County,TX
1291,48133,"Eastland County, TX",Eastland County,TX
1292,48135,"Ector County, TX",Ector County,TX
1293,48137,"Edwards County, TX",Edwards County,TX
1294,48139,"Ellis County, TX",Ellis County,TX
1295,48143,"Erath County, TX",Erath County,TX
1296,48147,"Fannin County, TX",Fannin County,TX
1297,48149,"Fayette County, TX",Fayette County,TX
1298,48157,"Fort Bend County, TX",Fort Bend County,TX
1299,48159,"Franklin County, TX",Franklin County,TX
1300,48161,"Freestone County, TX",Freestone County,TX
1301,48163,"Frio County, TX",Frio County,TX
1302,48171,"Gillespie County, TX",Gillespie County,TX
1303,48173,"Glasscock County, TX",Glasscock County,TX
1304,48175,"Goliad County, TX",Goliad County,TX
1305,48177,"Gonzales County, TX",Gonzales County,TX
1306,48179,"Gray County, TX",Gray County,TX
1307,48183,"Gregg County, TX",Gregg County,TX
1308,48185,"Grimes County, TX",Grimes County,TX
1309,48187,"Guadalupe County, TX",Guadalupe County,TX
1310,48195,"Hansford County, TX",Hansford County,TX
1311,48197,"Hardeman County, TX",Hardeman County,TX
1312,48205,"Hartley County, TX",Hartley County,TX
1313,48207,"Haskell County, TX",Haskell County,TX
1314,48209,"Hays County, TX",Hays County,TX
1315,48211,"Hemphill County, TX",Hemphill County,TX
1316,48217,"Hill County, TX",Hill County,TX
1317,48223,"Hopkins County, TX",Hopkins County,TX
1318,48227,"Howard County, TX",Howard County,TX
1319,48231,"Hunt County, TX",Hunt County,TX
1320,48237,"Jack County, TX",Jack County,TX
1321,48239,"Jackson County, TX",Jackson County,TX
1322,48241,"Jasper County, TX",Jasper County,TX
1323,48245,"Jefferson County, TX",Jefferson County,TX
1324,48247,"Jim Hogg County, TX",Jim Hogg County,TX
1325,48251,"Johnson County, TX",Johnson County,TX
1326,48253,"Jones County, TX",Jones County,TX
1327,48259,"Kendall County, TX",Kendall County,TX
1328,48271,"Kinney County, TX",Kinney County,TX
1329,48275,"Knox County, TX",Knox County,TX
1330,48277,"Lamar County, TX",Lamar County,TX
1331,48279,"Lamb County, TX",Lamb County,TX
1332,48283,"La Salle County, TX",La Salle County,TX
1333,48287,"Lee County, TX",Lee County,TX
1334,48289,"Leon County, TX",Leon County,TX
1335,48293,"Limestone County, TX",Limestone County,TX
1336,48295,"Lipscomb County, TX",Lipscomb County,TX
1337,48297,"Live Oak County, TX",Live Oak County,TX
1338,48299,"Llano County, TX",Llano County,TX
1339,48303,"Lubbock County, TX",Lubbock County,TX
1340,48305,"Lynn County, TX",Lynn County,TX
1341,48309,"McLennan County, TX",McLennan County,TX
1342,48311,"McMullen County, TX",McMullen County,TX
1343,48313,"Madison County, TX",Madison County,TX
1344,48315,"Marion County, TX",Marion County,TX
1345,48319,"Mason County, TX",Mason County,TX
1346,48323,"Maverick County, TX",Maverick County,TX
1347,48325,"Medina County, TX",Medina County,TX
1348,48333,"Mills County, TX",Mills County,TX
1349,48335,"Mitchell County, TX",Mitchell County,TX
1350,48337,"Montague County, TX",Montague County,TX
1351,48339,"Montgomery County, TX",Montgomery County,TX
1352,48343,"Morris County, TX",Morris County,TX
1353,48349,"Navarro County, TX",Navarro County,TX
1354,48353,"Nolan County, TX",Nolan County,TX
1355,48359,"Oldham County, TX",Oldham County,TX
1356,48361,"Orange County, TX",Orange County,TX
1357,48365,"Panola County, TX",Panola County,TX
1358,48367,"Parker County, TX",Parker County,TX
1359,48369,"Parmer County, TX",Parmer County,TX
1360,48375,"Potter County, TX",Potter County,TX
1361,48385,"Real County, TX",Real County,TX
1362,48387,"Red River County, TX",Red River County,TX
1363,48389,"Reeves County, TX",Reeves County,TX
1364,48395,"Robertson County, TX",Robertson County,TX
1365,48397,"Rockwall County, TX",Rockwall County,TX
1366,48399,"Runnels County, TX",Runnels County,TX
1367,48401,"Rusk County, TX",Rusk County,TX
1368,48409,"San Patricio County, TX",San Patricio County,TX
1369,48413,"Schleicher County, TX",Schleicher County,TX
1370,48415,"Scurry County, TX",Scurry County,TX
1371,48419,"Shelby County, TX",Shelby County,TX
1372,48423,"Smith County, TX",Smith County,TX
1373,48431,"Sterling County, TX",Sterling County,TX
1374,48433,"Stonewall County, TX",Stonewall County,TX
1375,48439,"Tarrant County, TX",Tarrant County,TX
1376,48447,"Throckmorton County, TX",Throckmorton County,TX
1377,48449,"Titus County, TX",Titus County,TX
1378,48451,"Tom Green County, TX",Tom Green County,TX
1379,48453,"Travis County, TX",Travis County,TX
1380,48455,"Trinity County, TX",Trinity County,TX
1381,48463,"Uvalde County, TX",Uvalde County,TX
1382,48465,"Val Verde County, TX",Val Verde County,TX
1383,48469,"Victoria County, TX",Victoria County,TX
1384,48475,"Ward County, TX",Ward County,TX
1385,48479,"Webb County, TX",Webb County,TX
1386,48483,"Wheeler County, TX",Wheeler County,TX
1387,48487,"Wilbarger County, TX",Wilbarger County,TX
1388,48491,"Williamson County, TX",Williamson County,TX
1389,48493,"Wilson County, TX",Wilson County,TX
1390,48495,"Winkler County, TX",Winkler County,TX
1391,48499,"Wood County, TX",Wood County,TX
1392,48501,"Yoakum County, TX",Yoakum County,TX
1393,48507,"Zavala County, TX",Zavala County,TX
1394,49001,"Beaver County, UT",Beaver County,UT
1395,49005,"Cache County, UT",Cache County,UT
1396,49009,"Daggett County, UT",Daggett County,UT
1397,49011,"Davis County, UT",Davis County,UT
1398,49021,"Iron County, UT",Iron County,UT
1399,49023,"Juab County, UT",Juab County,UT
1400,49025,"Kane County, UT",Kane County,UT
1401,49027,"Millard County, UT",Millard County,UT
1402,49045,"Tooele County, UT",Tooele County,UT
1403,49047,"Uintah County, UT",Uintah County,UT
1404,49053,"Washington County, UT",Washington County,UT
1405,50001,"Addison County, VT",Addison County,VT
1406,50005,"Caledonia County, VT",Caledonia County,VT
1407,50009,"Essex County, VT",Essex County,VT
1408,50011,"Franklin County, VT",Franklin County,VT
1409,50013,"Grand Isle County, VT",Grand Isle County,VT
1410,50017,"Orange County, VT",Orange County,VT
1411,51005,"Alleghany County, VA",Alleghany County,VA
1412,51011,"Appomattox County, VA",Appomattox County,VA
1413,51013,"Arlington County, VA",Arlington County,VA
1414,51017,"Bath County, VA",Bath County,VA
1415,51021,"Bland County, VA",Bland County,VA
1416,51023,"Botetourt County, VA",Botetourt County,VA
1417,51025,"Brunswick County, VA",Brunswick County,VA
1418,51027,"Buchanan County, VA",Buchanan County,VA
1419,51036,"Charles City County, VA",Charles City County,VA
1420,51037,"Charlotte County, VA",Charlotte County,VA
1421,51045,"Craig County, VA",Craig County,VA
1422,51051,"Dickenson County, VA",Dickenson County,VA
1423,51053,"Dinwiddie County, VA",Dinwiddie County,VA
1424,51061,"Fauquier County, VA",Fauquier County,VA
1425,51063,"Floyd County, VA",Floyd County,VA
1426,51065,"Fluvanna County, VA",Fluvanna County,VA
1427,51069,"Frederick County, VA",Frederick County,VA
1428,51071,"Giles County, VA",Giles County,VA
1429,51073,"Gloucester County, VA",Gloucester County,VA
1430,51077,"Grayson County, VA",Grayson County,VA
1431,51079,"Greene County, VA",Greene County,VA
1432,51083,"Halifax County, VA",Halifax County,VA
1433,51085,"Hanover County, VA",Hanover County,VA
1434,51091,"Highland County, VA",Highland County,VA
1435,51095,"James City County, VA",James City County,VA
1436,51097,"King and Queen County, VA",King and Queen County,VA
1437,51099,"King George County, VA",King George County,VA
1438,51101,"King William County, VA",King William County,VA
1439,51107,"Loudoun County, VA",Loudoun County,VA
1440,51111,"Lunenburg County, VA",Lunenburg County,VA
1441,51113,"Madison County, VA",Madison County,VA
1442,51115,"Mathews County, VA",Mathews County,VA
1443,51117,"Mecklenburg County, VA",Mecklenburg County,VA
1444,51119,"Middlesex County, VA",Middlesex County,VA
1445,51125,"Nelson County, VA",Nelson County,VA
1446,51127,"New Kent County, VA",New Kent County,VA
1447,51133,"Northumberland County, VA",Northumberland County,VA
1448,51135,"Nottoway County, VA",Nottoway County,VA
1449,51137,"Orange County, VA",Orange County,VA
1450,51139,"Page County, VA",Page County,VA
1451,51141,"Patrick County, VA",Patrick County,VA
1452,51147,"Prince Edward County, VA",Prince Edward County,VA
1453,51153,"Prince William County, VA",Prince William County,VA
1454,51155,"Pulaski County, VA",Pulaski County,VA
1455,51157,"Rappahannock County, VA",Rappahannock County,VA
1456,51159,"Richmond County, VA",Richmond County,VA
1457,51161,"Roanoke County, VA",Roanoke County,VA
1458,51163,"Rockbridge County, VA",Rockbridge County,VA
1459,51165,"Rockingham County, VA",Rockingham County,VA
1460,51169,"Scott County, VA",Scott County,VA
1461,51171,"Shenandoah County, VA",Shenandoah County,VA
1462,51173,"Smyth County, VA",Smyth County,VA
1463,51175,"Southampton County, VA",Southampton County,VA
1464,51177,"Spotsylvania County, VA",Spotsylvania County,VA
1465,51191,"Washington County, VA",Washington County,VA
1466,51540,"Charlottesville city, VA",Charlottesville city,VA
1467,51550,"Chesapeake city, VA",Chesapeake city,VA
1468,51600,"Fairfax city, VA",Fairfax city,VA
1469,51610,"Falls Church city, VA",Falls Church city,VA
1470,51620,"Franklin city, VA",Franklin city,VA
1471,51640,"Galax city, VA",Galax city,VA
1472,51650,"Hampton city, VA",Hampton city,VA
1473,51670,"Hopewell city, VA",Hopewell city,VA
1474,51683,"Manassas city, VA",Manassas city,VA
1475,51685,"Manassas Park city, VA",Manassas Park city,VA
1476,51730,"Petersburg city, VA",Petersburg city,VA
1477,51750,"Radford city, VA",Radford city,VA
1478,51770,"Roanoke city, VA",Roanoke city,VA
1479,51790,"Staunton city, VA",Staunton city,VA
1480,51800,"Suffolk city, VA",Suffolk city,VA
1481,51810,"Virginia Beach city, VA",Virginia Beach city,VA
1482,51820,"Waynesboro city, VA",Waynesboro city,VA
1483,53001,"Adams County, WA",Adams County,WA
1484,53003,"Asotin County, WA",Asotin County,WA
1485,53007,"Chelan County, WA",Chelan County,WA
1486,53011,"Clark County, WA",Clark County,WA
1487,53017,"Douglas County, WA",Douglas County,WA
1488,53019,"Ferry County, WA",Ferry County,WA
1489,53025,"Grant County, WA",Grant County,WA
1490,53027,"Grays Harbor County, WA",Grays Harbor County,WA
1491,53029,"Island County, WA",Island County,WA
1492,53033,"King County, WA",King County,WA
1493,53035,"Kitsap County, WA",Kitsap County,WA
1494,53041,"Lewis County, WA",Lewis County,WA
1495,53043,"Lincoln County, WA",Lincoln County,WA
1496,53045,"Mason County, WA",Mason County,WA
1497,53047,"Okanogan County, WA",Okanogan County,WA
1498,53049,"Pacific County, WA",Pacific County,WA
1499,53051,"Pend Oreille County, WA",Pend Oreille County,WA
1500,53053,"Pierce County, WA",Pierce County,WA
1501,53059,"Skamania County, WA",Skamania County,WA
1502,53063,"Spokane County, WA",Spokane County,WA
1503,53065,"Stevens County, WA",Stevens County,WA
1504,53067,"Thurston County, WA",Thurston County,WA
1505,53069,"Wahkiakum County, WA",Wahkiakum County,WA
1506,53075,"Whitman County, WA",Whitman County,WA
1507,54001,"Barbour County, WV",Barbour County,WV
1508,54005,"Boone County, WV",Boone County,WV
1509,54009,"Brooke County, WV",Brooke County,WV
1510,54011,"Cabell County, WV",Cabell County,WV
1511,54013,"Calhoun County, WV",Calhoun County,WV
1512,54015,"Clay County, WV",Clay County,WV
1513,54019,"Fayette County, WV",Fayette County,WV
1514,54021,"Gilmer County, WV",Gilmer County,WV
1515,54027,"Hampshire County, WV",Hampshire County,WV
1516,54033,"Harrison County, WV",Harrison County,WV
1517,54039,"Kanawha County, WV",Kanawha County,WV
1518,54045,"Logan County, WV",Logan County,WV
1519,54047,"McDowell County, WV",McDowell County,WV
1520,54049,"Marion County, WV",Marion County,WV
1521,54055,"Mercer County, WV",Mercer County,WV
1522,54057,"Mineral County, WV",Mineral County,WV
1523,54061,"Monongalia County, WV",Monongalia County,WV
1524,54065,"Morgan County, WV",Morgan County,WV
1525,54067,"Nicholas County, WV",Nicholas County,WV
1526,54069,"Ohio County, WV",Ohio County,WV
1527,54071,"Pendleton County, WV",Pendleton County,WV
1528,54073,"Pleasants County, WV",Pleasants County,WV
1529,54085,"Ritchie County, WV",Ritchie County,WV
1530,54087,"Roane County, WV",Roane County,WV
1531,54089,"Summers County, WV",Summers County,WV
1532,54093,"Tucker County, WV",Tucker County,WV
1533,54097,"Upshur County, WV",Upshur County,WV
1534,54101,"Webster County, WV",Webster County,WV
1535,54103,"Wetzel County, WV",Wetzel County,WV
1536,54105,"Wirt County, WV",Wirt County,WV
1537,54109,"Wyoming County, WV",Wyoming County,WV
1538,55001,"Adams County, WI",Adams County,WI
1539,55003,"Ashland County, WI",Ashland County,WI
1540,55005,"Barron County, WI",Barron County,WI
1541,55007,"Bayfield County, WI",Bayfield County,WI
1542,55013,"Burnett County, WI",Burnett County,WI
1543,55015,"Calumet County, WI",Calumet County,WI
1544,55017,"Chippewa County, WI",Chippewa County,WI
1545,55023,"Crawford County, WI",Crawford County,WI
1546,55027,"Dodge County, WI",Dodge County,WI
1547,55029,"Door County, WI",Door County,WI
1548,55035,"Eau Claire County, WI",Eau Claire County,WI
1549,55037,"Florence County, WI",Florence County,WI
1550,55039,"Fond du Lac County, WI",Fond du Lac County,WI
1551,55041,"Forest County, WI",Forest County,WI
1552,55043,"Grant County, WI",Grant County,WI
1553,55045,"Green County, WI",Green County,WI
1554,55049,"Iowa County, WI",Iowa County,WI
1555,55051,"Iron County, WI",Iron County,WI
1556,55053,"Jackson County, WI",Jackson County,WI
1557,55061,"Kewaunee County, WI",Kewaunee County,WI
1558,55069,"Lincoln County, WI",Lincoln County,WI
1559,55079,"Milwaukee County, WI",Milwaukee County,WI
1560,55085,"Oneida County, WI",Oneida County,WI
1561,55087,"Outagamie County, WI",Outagamie County,WI
1562,55089,"Ozaukee County, WI",Ozaukee County,WI
1563,55093,"Pierce County, WI",Pierce County,WI
1564,55097,"Portage County, WI",Portage County,WI
1565,55103,"Richland County, WI",Richland County,WI
1566,55105,"Rock County, WI",Rock County,WI
1567,55109,"St. Croix County, WI",St. Croix County,WI
1568,55113,"Sawyer County, WI",Sawyer County,WI
1569,55115,"Shawano County, WI",Shawano County,WI
1570,55117,"Sheboygan County, WI",Sheboygan County,WI
1571,55123,"Vernon County, WI",Vernon County,WI
1572,55129,"Washburn County, WI",Washburn County,WI
1573,55131,"Washington County, WI",Washington County,WI
1574,55135,"Waupaca County, WI",Waupaca County,WI
1575,55139,"Winnebago County, WI",Winnebago County,WI
1576,56001,"Albany County, WY",Albany County,WY
1577,56007,"Carbon County, WY",Carbon County,WY
1578,56019,"Johnson County, WY",Johnson County,WY
1579,56023,"Lincoln County, WY",Lincoln County,WY
1580,56025,"Natrona County, WY",Natrona County,WY
1581,56031,"Platte County, WY",Platte County,WY
1582,56033,"Sheridan County, WY",Sheridan County,WY
1583,56035,"Sublette County, WY",Sublette County,WY
1584,56037,"Sweetwater County, WY",Sweetwater County,WY
1585,56043,"Washakie County, WY",Washakie County,WY
1586,60030,"Rose Island, AS",Rose Island,AS
1587,60040,"Swains Island, AS",Swains Island,AS
1588,60050,"Western District, AS",Western District,AS
1589,69100,"Rota Municipality, MP",Rota Municipality,MP
1590,69110,"Saipan Municipality, MP",Saipan Municipality,MP
1591,69120,"Tinian Municipality, MP",Tinian Municipality,MP
1592,72001,"Adjuntas Municipio, PR",Adjuntas Municipio,PR
1593,72003,"Aguada Municipio, PR",Aguada Municipio,PR
1594,72005,"Aguadilla Municipio, PR",Aguadilla Municipio,PR
1595,72007,"Aguas Buenas Municipio, PR",Aguas Buenas Municipio,PR
1596,72009,"Aibonito Municipio, PR",Aibonito Municipio,PR
1597,72011,"Anasco Municipio, PR",Anasco Municipio,PR
1598,72017,"Barceloneta Municipio, PR",Barceloneta Municipio,PR
1599,72023,"Cabo Rojo Municipio, PR",Cabo Rojo Municipio,PR
1600,72029,"Canovanas Municipio, PR",Canovanas Municipio,PR
1601,72033,"Catano Municipio, PR",Catano Municipio,PR
1602,72041,"Cidra Municipio, PR",Cidra Municipio,PR
1603,72043,"Coamo Municipio, PR",Coamo Municipio,PR
1604,72047,"Corozal Municipio, PR",Corozal Municipio,PR
1605,72051,"Dorado Municipio, PR",Dorado Municipio,PR
1606,72053,"Fajardo Municipio, PR",Fajardo Municipio,PR
1607,72055,"Guanica Municipio, PR",Guanica Municipio,PR
1608,72057,"Guayama Municipio, PR",Guayama Municipio,PR
1609,72059,"Guayanilla Municipio, PR",Guayanilla Municipio,PR
1610,72063,"Gurabo Municipio, PR",Gurabo Municipio,PR
1611,72065,"Hatillo Municipio, PR",Hatillo Municipio,PR
1612,72067,"Hormigueros Municipio, PR",Hormigueros Municipio,PR
1613,72071,"Isabela Municipio, PR",Isabela Municipio,PR
1614,72079,"Lajas Municipio, PR",Lajas Municipio,PR
1615,72083,"Las Marias Municipio, PR",Las Marias Municipio,PR
1616,72087,"Loiza Municipio, PR",Loiza Municipio,PR
1617,72091,"Manati Municipio, PR",Manati Municipio,PR
1618,72093,"Maricao Municipio, PR",Maricao Municipio,PR
1619,72095,"Maunabo Municipio, PR",Maunabo Municipio,PR
1620,72101,"Morovis Municipio, PR",Morovis Municipio,PR
1621,72107,"Orocovis Municipio, PR",Orocovis Municipio,PR
1622,72109,"Patillas Municipio, PR",Patillas Municipio,PR
1623,72113,"Ponce Municipio, PR",Ponce Municipio,PR
1624,72119,"Rio Grande Municipio, PR",Rio Grande Municipio,PR
1625,72121,"Sabana Grande Municipio, PR",Sabana Grande Municipio,PR
1626,72123,"Salinas Municipio, PR",Salinas Municipio,PR
1627,72125,"San German Municipio, PR",San German Municipio,PR
1628,72127,"San Juan Municipio, PR",San Juan Municipio,PR
1629,72131,"San Sebastian Municipio, PR",San Sebastian Municipio,PR
1630,72133,"Santa Isabel Municipio, PR",Santa Isabel Municipio,PR
1631,72137,"Toa Baja Municipio, PR",Toa Baja Municipio,PR
1632,72147,"Vieques Municipio, PR",Vieques Municipio,PR
1633,72149,"Villalba Municipio, PR",Villalba Municipio,PR
1634,72151,"Yabucoa Municipio, PR",Yabucoa Municipio,PR
1635,72153,"Yauco Municipio, PR",Yauco Municipio,PR
1636,74300,"Midway Islands, UM",Midway Islands,UM
1637,78020,"St. John Island, VI",St. John Island,VI
1638,78030,"St. Thomas Island, VI",St. Thomas Island,VI
1639,01001,"Autauga County, AL",Autauga County,AL
1640,01005,"Barbour County, AL",Barbour County,AL
1641,01011,"Bullock County, AL",Bullock County,AL
1642,01015,"Calhoun County, AL",Calhoun County,AL
1643,01019,"Cherokee County, AL",Cherokee County,AL
1644,01021,"Chilton County, AL",Chilton County,AL
1645,01023,"Choctaw County, AL",Choctaw County,AL
1646,01027,"Clay County, AL",Clay County,AL
1647,01031,"Coffee County, AL",Coffee County,AL
1648,01033,"Colbert County, AL",Colbert County,AL
1649,01035,"Conecuh County, AL",Conecuh County,AL
1650,01037,"Coosa County, AL",Coosa County,AL
1651,01039,"Covington County, AL",Covington County,AL
1652,01041,"Crenshaw County, AL",Crenshaw County,AL
1653,01051,"Elmore County, AL",Elmore County,AL
1654,01063,"Greene County, AL",Greene County,AL
1655,01065,"Hale County, AL",Hale County,AL
1656,01067,"Henry County, AL",Henry County,AL
1657,01069,"Houston County, AL",Houston County,AL
1658,01073,"Jefferson County, AL",Jefferson County,AL
1659,01079,"Lawrence County, AL",Lawrence County,AL
1660,01083,"Limestone County, AL",Limestone County,AL
1661,01085,"Lowndes County, AL",Lowndes County,AL
1662,01093,"Marion County, AL",Marion County,AL
1663,01101,"Montgomery County, AL",Montgomery County,AL
1664,01103,"Morgan County, AL",Morgan County,AL
1665,01107,"Pickens County, AL",Pickens County,AL
1666,01109,"Pike County, AL",Pike County,AL
1667,01113,"Russell County, AL",Russell County,AL
1668,01121,"Talladega County, AL",Talladega County,AL
1669,01125,"Tuscaloosa County, AL",Tuscaloosa County,AL
1670,01127,"Walker County, AL",Walker County,AL
1671,01131,"Wilcox County, AL",Wilcox County,AL
1672,02013,"Aleutians East Borough, AK",Aleutians East Borough,AK
1673,02016,"Aleutians West Census Area, AK",Aleutians West Census Area,AK
1674,02050,"Bethel Census Area, AK",Bethel Census Area,AK
1675,02060,"Bristol Bay Borough, AK",Bristol Bay Borough,AK
1676,02105,"Hoonah-Angoon Census Area, AK",Hoonah-Angoon Census Area,AK
1677,02110,"Juneau City and Borough, AK",Juneau City and Borough,AK
1678,02122,"Kenai Peninsula Borough, AK",Kenai Peninsula Borough,AK
